time	neuronID	deltaRR	tissue	trialN	stim
29	73	0.223603633866746	prob	8	kcl
30	73	0.19746094223938301	prob	8	kcl
31	73	0.177420792732307	prob	8	kcl
32	73	0.171597473210508	prob	8	kcl
33	73	0.154191281630112	prob	8	kcl
34	73	0.138733711645285	prob	8	kcl
35	73	0.12163200445228	prob	8	kcl
36	73	0.120989546613152	prob	8	kcl
37	73	0.11022888932431	prob	8	kcl
38	73	0.0971979751898763	prob	8	kcl
39	73	0.091624971228509	prob	8	kcl
40	73	0.0888904718800571	prob	8	kcl
41	73	0.0817589685026219	prob	8	kcl
42	73	0.0778314737762797	prob	8	kcl
43	73	0.074791082523317	prob	8	kcl
44	73	0.074808980372162	prob	8	kcl
45	73	0.0721404470040705	prob	8	kcl
46	73	0.0693407817830913	prob	8	kcl
47	73	0.0647752336928051	prob	8	kcl
48	73	0.0619696287572396	prob	8	kcl
49	73	0.0609767173293029	prob	8	kcl
50	73	0.0593667718487835	prob	8	kcl
51	73	0.057024905151561	prob	8	kcl
52	73	0.0518492181997649	prob	8	kcl
53	73	0.0514690984867711	prob	8	kcl
54	73	0.0509757715623026	prob	8	kcl
55	73	0.0474285291093454	prob	8	kcl
56	73	0.0518522429174781	prob	8	kcl
57	73	0.0467043857954589	prob	8	kcl
58	73	0.0472107503569222	prob	8	kcl
59	73	0.049027667594969	prob	8	kcl
60	73	0.0430485431304351	prob	8	kcl
0	74	-0.0745117117919486	prob	5	kcl
1	74	-0.0865686230851442	prob	5	kcl
2	74	-0.0877743142144636	prob	5	kcl
3	74	-0.0986255343783398	prob	5	kcl
4	74	-0.104653990024938	prob	5	kcl
5	74	-0.110682445671535	prob	5	kcl
6	74	-0.108271063412896	prob	5	kcl
7	74	-0.119122283576772	prob	5	kcl
8	74	-0.12394504809405	prob	5	kcl
9	74	-0.129973503740648	prob	5	kcl
10	74	-0.132384885999287	prob	5	kcl
11	74	-0.137207650516566	prob	5	kcl
12	74	-0.090185696473103	prob	5	kcl
13	74	-0.0371352867830421	prob	5	kcl
14	74	-0.0311068311364445	prob	5	kcl
15	74	0.0303834164588529	prob	5	kcl
16	74	0.117193177769861	prob	5	kcl
17	74	0.185917572141076	prob	5	kcl
18	74	0.31130944959031	prob	5	kcl
19	74	0.367976932668329	prob	5	kcl
20	74	0.382445226220164	prob	5	kcl
21	74	0.433084253651585	prob	5	kcl
22	74	0.411381813323833	prob	5	kcl
23	74	0.39329644638404	prob	5	kcl
24	74	0.361948477021732	prob	5	kcl
25	74	0.326983434271464	prob	5	kcl
26	74	0.296841156038475	prob	5	kcl
27	74	0.263081804417528	prob	5	kcl
28	74	0.232939526184539	prob	5	kcl
29	74	0.200385865692911	prob	5	kcl
30	74	0.179889116494478	prob	5	kcl
31	74	0.159392367296046	prob	5	kcl
32	74	0.111164722123264	prob	5	kcl
33	74	0.0966964285714286	prob	5	kcl
34	74	0.0810224438902744	prob	5	kcl
35	74	0.0713769148557179	prob	5	kcl
36	74	0.0617313858211615	prob	5	kcl
37	74	0.0496744745279659	prob	5	kcl
38	74	0.03882325436409	prob	5	kcl
39	74	0.0279720342002138	prob	5	kcl
40	74	0.0171208140363379	prob	5	kcl
41	74	0.00988666726042055	prob	5	kcl
42	74	0.00265252048450319	prob	5	kcl
43	74	0.00265252048450319	prob	5	kcl
44	74	-0.00578731742073386	prob	5	kcl
45	74	-0.0118157730673315	prob	5	kcl
46	74	-0.0178442287139295	prob	5	kcl
47	74	-0.0299011400071248	prob	5	kcl
48	74	-0.034723904524403	prob	5	kcl
49	74	-0.0395466690416815	prob	5	kcl
50	74	-0.04436943355895949	prob	5	kcl
51	74	-0.0503978892055574	prob	5	kcl
52	74	-0.0552206537228357	prob	5	kcl
53	74	-0.0588377271107942	prob	5	kcl
54	74	-0.0564263448521554	prob	5	kcl
55	74	-0.0564263448521551	prob	5	kcl
56	74	-0.062454800498753	prob	5	kcl
57	74	-0.0672775650160313	prob	5	kcl
58	74	-0.0708946384039898	prob	5	kcl
59	74	-0.0708946384039901	prob	5	kcl
60	74	-0.0733060206626292	prob	5	kcl
0	75	-0.0116480862479655	prob	2	kcl
1	75	-0.0142109608617367	prob	2	kcl
2	75	-0.0170109930991695	prob	2	kcl
3	75	-0.0209791918078923	prob	2	kcl
4	75	-0.0226113025331581	prob	2	kcl
5	75	-0.0195366304191781	prob	2	kcl
6	75	-0.0279364659254322	prob	2	kcl
7	75	-0.0122510709554154	prob	2	kcl
8	75	-0.0071799739711041	prob	2	kcl
9	75	-0.017437608852631	prob	2	kcl
10	75	-0.0208895926956568	prob	2	kcl
11	75	-0.0273672449673199	prob	2	kcl
12	75	0.0057337237424338	prob	2	kcl
13	75	0.0318307860739537	prob	2	kcl
14	75	0.0615285147272679	prob	2	kcl
15	75	0.0856355161391292	prob	2	kcl
16	75	0.106194684163768	prob	2	kcl
17	75	0.174861457025433	prob	2	kcl
18	75	0.212541523622392	prob	2	kcl
19	75	0.270885958524308	prob	2	kcl
20	75	0.327554491594755	prob	2	kcl
21	75	0.381718213672764	prob	2	kcl
22	75	0.465426703532403	prob	2	kcl
23	75	0.567666301981303	prob	2	kcl
24	75	0.747662774722226	prob	2	kcl
25	75	0.759993254488435	prob	2	kcl
26	75	0.636038621789126	prob	2	kcl
27	75	0.442448262095462	prob	2	kcl
28	75	0.33507380362658	prob	2	kcl
29	75	0.302808838353367	prob	2	kcl
30	75	0.270974166743451	prob	2	kcl
31	75	0.242955105013395	prob	2	kcl
32	75	0.230787186165833	prob	2	kcl
33	75	0.249735500035046	prob	2	kcl
34	75	0.198209869037616	prob	2	kcl
35	75	0.183262484433026	prob	2	kcl
36	75	0.163473054483708	prob	2	kcl
37	75	0.163700541755395	prob	2	kcl
38	75	0.143676826873359	prob	2	kcl
39	75	0.141637918502835	prob	2	kcl
40	75	0.130970455982662	prob	2	kcl
41	75	0.131224505084702	prob	2	kcl
42	75	0.131066556752797	prob	2	kcl
43	75	0.12877838842247	prob	2	kcl
44	75	0.119630441050788	prob	2	kcl
45	75	0.120868921203748	prob	2	kcl
46	75	0.117115316893948	prob	2	kcl
47	75	0.114475641069031	prob	2	kcl
48	75	0.115356562462668	prob	2	kcl
49	75	0.110929074528688	prob	2	kcl
50	75	0.115708347894842	prob	2	kcl
51	75	0.112011702204956	prob	2	kcl
52	75	0.111325893319496	prob	2	kcl
53	75	0.106700290351211	prob	2	kcl
54	75	0.115015870943829	prob	2	kcl
55	75	0.133568281914315	prob	2	kcl
56	75	0.120922748634286	prob	2	kcl
57	75	0.11382553157019	prob	2	kcl
58	75	0.111603856076616	prob	2	kcl
59	75	0.109233065378443	prob	2	kcl
60	75	0.109915415223771	prob	2	kcl
0	76	-0.0738572704573649	prob	8	kcl
1	76	-0.0720087313134587	prob	8	kcl
2	76	-0.0792058906746816	prob	8	kcl
3	76	-0.0815092819116962	prob	8	kcl
4	76	-0.0878392061814045	prob	8	kcl
5	76	-0.086788478769643	prob	8	kcl
6	76	-0.0791434850933077	prob	8	kcl
7	76	-0.0723615269464181	prob	8	kcl
8	76	-0.088700065204045	prob	8	kcl
9	76	-0.105704586253073	prob	8	kcl
10	76	-0.106828294877152	prob	8	kcl
11	76	-0.0887992348052374	prob	8	kcl
12	76	-0.0487166733270077	prob	8	kcl
13	76	0.0244997580524319	prob	8	kcl
14	76	0.150915739096717	prob	8	kcl
15	76	0.202642706448379	prob	8	kcl
16	76	0.258411901353083	prob	8	kcl
17	76	0.368719475831888	prob	8	kcl
18	76	0.477836121072823	prob	8	kcl
19	76	0.639923232490742	prob	8	kcl
20	76	0.755889112016	prob	8	kcl
21	76	0.868939499803408	prob	8	kcl
22	76	0.948837393906046	prob	8	kcl
23	76	0.920932861490069	prob	8	kcl
24	76	0.863305864513629	prob	8	kcl
25	76	0.820049105734535	prob	8	kcl
26	76	0.742696942917586	prob	8	kcl
27	76	0.639388872710997	prob	8	kcl
28	76	0.560729495830335	prob	8	kcl
29	76	0.511266897426648	prob	8	kcl
30	76	0.463954654533702	prob	8	kcl
31	76	0.410241614022506	prob	8	kcl
32	76	0.380250594785721	prob	8	kcl
33	76	0.359137352087494	prob	8	kcl
34	76	0.33082895996392	prob	8	kcl
35	76	0.292903198708336	prob	8	kcl
36	76	0.267214327362817	prob	8	kcl
37	76	0.245001456565611	prob	8	kcl
38	76	0.225507178219752	prob	8	kcl
39	76	0.185258200287765	prob	8	kcl
40	76	0.167941915830694	prob	8	kcl
41	76	0.156898897541097	prob	8	kcl
42	76	0.134960204732678	prob	8	kcl
43	76	0.130849362100317	prob	8	kcl
44	76	0.118958934158592	prob	8	kcl
45	76	0.108210658934191	prob	8	kcl
46	76	0.0950781983217986	prob	8	kcl
47	76	0.083223918929543	prob	8	kcl
48	76	0.0720887781016188	prob	8	kcl
49	76	0.0621439510412162	prob	8	kcl
50	76	0.0521686673868405	prob	8	kcl
51	76	0.0452492438673532	prob	8	kcl
52	76	0.0376156209826242	prob	8	kcl
53	76	0.0300486032413383	prob	8	kcl
54	76	0.0269991191753242	prob	8	kcl
55	76	0.045216597647188	prob	8	kcl
56	76	0.0308392861482019	prob	8	kcl
57	76	0.0421175711848341	prob	8	kcl
58	76	0.0219119116896607	prob	8	kcl
59	76	0.0166801786491474	prob	8	kcl
60	76	0.0125006098901801	prob	8	kcl
0	77	0.0105804682023273	prob	3	kcl
1	77	0.00451939890534261	prob	3	kcl
2	77	0.00407694988812211	prob	3	kcl
3	77	0.00431605244347382	prob	3	kcl
4	77	-6.08510586158607e-4	prob	3	kcl
5	77	0.00198300246169783	prob	3	kcl
6	77	0.00119816897149104	prob	3	kcl
7	77	0.00566921064106103	prob	3	kcl
8	77	0.00649785068062908	prob	3	kcl
9	77	0.00351312296846924	prob	3	kcl
10	77	0.00558259661864188	prob	3	kcl
11	77	0.0596760076126085	prob	3	kcl
12	77	0.0810632618098857	prob	3	kcl
13	77	0.096645323215599	prob	3	kcl
14	77	0.13670823580191999	prob	3	kcl
15	77	0.161100499098466	prob	3	kcl
16	77	0.256452122926175	prob	3	kcl
17	77	0.331204202166376	prob	3	kcl
18	77	0.379571930480342	prob	3	kcl
19	77	0.455882764213001	prob	3	kcl
20	77	0.537541134846516	prob	3	kcl
21	77	0.678785436094914	prob	3	kcl
22	77	0.786131532124247	prob	3	kcl
23	77	0.80326935522716	prob	3	kcl
24	77	0.791450673092844	prob	3	kcl
25	77	0.699399728327084	prob	3	kcl
26	77	0.641047023356175	prob	3	kcl
27	77	0.571647171877774	prob	3	kcl
28	77	0.511757678246809	prob	3	kcl
29	77	0.476066907770348	prob	3	kcl
30	77	0.452484586549269	prob	3	kcl
31	77	0.439294788936427	prob	3	kcl
32	77	0.421858503549993	prob	3	kcl
33	77	0.392967648821807	prob	3	kcl
34	77	0.362236038630334	prob	3	kcl
35	77	0.350282726329357	prob	3	kcl
36	77	0.340720219978457	prob	3	kcl
37	77	0.357819030547735	prob	3	kcl
38	77	0.375744173275168	prob	3	kcl
39	77	0.353138683661301	prob	3	kcl
40	77	0.303706284277114	prob	3	kcl
41	77	0.267235940271142	prob	3	kcl
42	77	0.240369361331578	prob	3	kcl
43	77	0.217655918282109	prob	3	kcl
44	77	0.207851325178888	prob	3	kcl
45	77	0.193714864163341	prob	3	kcl
46	77	0.180799316626278	prob	3	kcl
47	77	0.173927632217836	prob	3	kcl
48	77	0.16167690604979	prob	3	kcl
49	77	0.153093258549645	prob	3	kcl
50	77	0.150177696704948	prob	3	kcl
51	77	0.139708432095255	prob	3	kcl
52	77	0.125536379769843	prob	3	kcl
53	77	0.128630014000378	prob	3	kcl
54	77	0.118289466458383	prob	3	kcl
55	77	0.119800119484322	prob	3	kcl
56	77	0.127613145935371	prob	3	kcl
57	77	0.11569967226602	prob	3	kcl
58	77	0.105073500399899	prob	3	kcl
59	77	0.102799117459711	prob	3	kcl
60	77	0.105072729623536	prob	3	kcl
0	78	-0.0059758348267839	prob	6	kcl
1	78	-0.00754446207711565	prob	6	kcl
2	78	-0.00761130436683452	prob	6	kcl
3	78	-0.0131166720675654	prob	6	kcl
4	78	-0.0108171924788729	prob	6	kcl
5	78	-0.00741585281987762	prob	6	kcl
6	78	-0.0095802993326342609	prob	6	kcl
7	78	-0.00482850286211366	prob	6	kcl
8	78	-0.0060901146386506	prob	6	kcl
9	78	-0.00921080093651304	prob	6	kcl
10	78	-0.00889153236766017	prob	6	kcl
11	78	-0.013418375606273	prob	6	kcl
12	78	0.0268040332346168	prob	6	kcl
13	78	0.050332732654792	prob	6	kcl
14	78	0.0849944133629989	prob	6	kcl
15	78	0.164230521027519	prob	6	kcl
16	78	0.229470174076963	prob	6	kcl
17	78	0.264544177739404	prob	6	kcl
18	78	0.304656442048466	prob	6	kcl
19	78	0.332472520953609	prob	6	kcl
20	78	0.372706436624235	prob	6	kcl
21	78	0.463696181474138	prob	6	kcl
22	78	0.434753210481603	prob	6	kcl
23	78	0.409111133231632	prob	6	kcl
24	78	0.39917028001174	prob	6	kcl
25	78	0.354950887922327	prob	6	kcl
26	78	0.328718068412836	prob	6	kcl
27	78	0.311570260555591	prob	6	kcl
28	78	0.292008470108539	prob	6	kcl
29	78	0.271951110973504	prob	6	kcl
30	78	0.266037297813253	prob	6	kcl
31	78	0.245708737027244	prob	6	kcl
32	78	0.23873268007395201	prob	6	kcl
33	78	0.236999282747995	prob	6	kcl
34	78	0.255942527523535	prob	6	kcl
35	78	0.249546310150388	prob	6	kcl
36	78	0.24876811227573	prob	6	kcl
37	78	0.257483738532143	prob	6	kcl
38	78	0.255153478324078	prob	6	kcl
39	78	0.256220512066971	prob	6	kcl
40	78	0.256062159067069	prob	6	kcl
41	78	0.266110700239191	prob	6	kcl
42	78	0.21104845315442	prob	6	kcl
43	78	0.175150333092245	prob	6	kcl
44	78	0.151898186657158	prob	6	kcl
45	78	0.126082313757445	prob	6	kcl
46	78	0.113626691057289	prob	6	kcl
47	78	0.102703019973226	prob	6	kcl
48	78	0.101926376756393	prob	6	kcl
49	78	0.0950033603019799	prob	6	kcl
50	78	0.0967559873706928	prob	6	kcl
51	78	0.0893808949115666	prob	6	kcl
52	78	0.0934311650778923	prob	6	kcl
53	78	0.0914194713269193	prob	6	kcl
54	78	0.089183569899589	prob	6	kcl
55	78	0.0890895976206079	prob	6	kcl
56	78	0.0925953055245779	prob	6	kcl
57	78	0.0903278617810185	prob	6	kcl
58	78	0.0877425650853285	prob	6	kcl
59	78	0.0911646952684728	prob	6	kcl
60	78	0.0879332992778516	prob	6	kcl
0	79	-0.046751913733707	prob	7	kcl
1	79	-0.049480551777565	prob	7	kcl
2	79	-0.0468531680179363	prob	7	kcl
3	79	-0.044874804878397	prob	7	kcl
4	79	-0.041139085827797	prob	7	kcl
5	79	-0.0447805035819321	prob	7	kcl
6	79	-0.0355417451151617	prob	7	kcl
7	79	-0.020671359978555	prob	7	kcl
8	79	-0.0405174205620994	prob	7	kcl
9	79	-0.0467363646139852	prob	7	kcl
10	79	-0.0450383745928713	prob	7	kcl
11	79	-0.0315383564483238	prob	7	kcl
12	79	-0.0176123465303717	prob	7	kcl
13	79	-0.0074958287888677	prob	7	kcl
14	79	0.0233187490046784	prob	7	kcl
15	79	0.0547461423164552	prob	7	kcl
16	79	0.0665432210582951	prob	7	kcl
17	79	0.122327445059496	prob	7	kcl
18	79	0.152247905196647	prob	7	kcl
19	79	0.179475065494479	prob	7	kcl
20	79	0.317383802481514	prob	7	kcl
21	79	0.406681774191484	prob	7	kcl
22	79	0.529323799406425	prob	7	kcl
23	79	0.70435450904282	prob	7	kcl
24	79	0.795923225231276	prob	7	kcl
25	79	0.862057969955225	prob	7	kcl
26	79	0.754164921005494	prob	7	kcl
27	79	0.663862765294147	prob	7	kcl
28	79	0.581543764970407	prob	7	kcl
29	79	0.487739265680413	prob	7	kcl
30	79	0.438623844505201	prob	7	kcl
31	79	0.37696329604212	prob	7	kcl
32	79	0.341403075034692	prob	7	kcl
33	79	0.264388503818885	prob	7	kcl
34	79	0.213103080544461	prob	7	kcl
35	79	0.198157579510383	prob	7	kcl
36	79	0.182140188368401	prob	7	kcl
37	79	0.160093300001162	prob	7	kcl
38	79	0.144080323418018	prob	7	kcl
39	79	0.13635737037667	prob	7	kcl
40	79	0.120321713689663	prob	7	kcl
41	79	0.114834416221656	prob	7	kcl
42	79	0.105141187832629	prob	7	kcl
43	79	0.0891995748628504	prob	7	kcl
44	79	0.0731850367962537	prob	7	kcl
45	79	0.0629039473563871	prob	7	kcl
46	79	0.0517802376073122	prob	7	kcl
47	79	0.0480815407172999	prob	7	kcl
48	79	0.0360660571537151	prob	7	kcl
49	79	0.0328192085200487	prob	7	kcl
50	79	0.0296474846042345	prob	7	kcl
51	79	0.0274383209465305	prob	7	kcl
52	79	0.0258565299153299	prob	7	kcl
53	79	0.0187489316552022	prob	7	kcl
54	79	0.0217308439925902	prob	7	kcl
55	79	0.0240854134613926	prob	7	kcl
56	79	0.0172837620654288	prob	7	kcl
57	79	0.0118755839566406	prob	7	kcl
58	79	0.0161839113192901	prob	7	kcl
59	79	0.00695617703198156	prob	7	kcl
60	79	0.00563664550038797	prob	7	kcl
0	80	0.0106592399731074	prob	8	kcl
1	80	0.00945642613231527	prob	8	kcl
2	80	-0.00452404073541257	prob	8	kcl
3	80	-0.0128743175578061	prob	8	kcl
4	80	-0.00909186961031752	prob	8	kcl
5	80	-0.00947511089114247	prob	8	kcl
6	80	-0.00983889946179747	prob	8	kcl
7	80	-0.0153488266512129	prob	8	kcl
8	80	-0.0169878710116814	prob	8	kcl
9	80	-0.0142129655629085	prob	8	kcl
10	80	-0.0133651097643257	prob	8	kcl
11	80	-0.0184097506379966	prob	8	kcl
12	80	-0.0160662658040347	prob	8	kcl
13	80	-0.0175069731476207	prob	8	kcl
14	80	-0.0225825398907463	prob	8	kcl
15	80	-0.0172987282304509	prob	8	kcl
16	80	0.0605770500448348	prob	8	kcl
17	80	0.0912329155898678	prob	8	kcl
18	80	0.107561568155932	prob	8	kcl
19	80	0.170978933575059	prob	8	kcl
20	80	0.204186024714657	prob	8	kcl
21	80	0.28061794574242	prob	8	kcl
22	80	0.469223408711364	prob	8	kcl
23	80	0.608862100622147	prob	8	kcl
24	80	0.926007342657529	prob	8	kcl
25	80	0.848063638868605	prob	8	kcl
26	80	0.623093351884448	prob	8	kcl
27	80	0.549284472128088	prob	8	kcl
28	80	0.521706026351803	prob	8	kcl
29	80	0.479325459439284	prob	8	kcl
30	80	0.431411152385858	prob	8	kcl
31	80	0.381266443596511	prob	8	kcl
32	80	0.341438519156485	prob	8	kcl
33	80	0.318936349589274	prob	8	kcl
34	80	0.287873597888993	prob	8	kcl
35	80	0.265175814132551	prob	8	kcl
36	80	0.240733507657864	prob	8	kcl
37	80	0.21266118480783	prob	8	kcl
38	80	0.200209779423625	prob	8	kcl
39	80	0.197009593158127	prob	8	kcl
40	80	0.174776906227503	prob	8	kcl
41	80	0.14959132048421	prob	8	kcl
42	80	0.143358413204867	prob	8	kcl
43	80	0.135936140381039	prob	8	kcl
44	80	0.126917099872675	prob	8	kcl
45	80	0.111620829784996	prob	8	kcl
46	80	0.107742298330427	prob	8	kcl
47	80	0.0954669266074039	prob	8	kcl
48	80	0.095129486615801	prob	8	kcl
49	80	0.0644755705084436	prob	8	kcl
50	80	0.0523780100874833	prob	8	kcl
51	80	0.0528517569364096	prob	8	kcl
52	80	0.0538322085992641	prob	8	kcl
53	80	0.0213111964396021	prob	8	kcl
54	80	0.0160289304383503	prob	8	kcl
55	80	-0.00636246405131868	prob	8	kcl
56	80	-0.00460053141762968	prob	8	kcl
57	80	-0.00594425446316467	prob	8	kcl
58	80	2.53443805154342e-4	prob	8	kcl
59	80	0.0111209984462963	prob	8	kcl
60	80	0.0395797383616759	prob	8	kcl
0	81	-0.0246833216445802	prob	2	kcl
1	81	-0.0112958695834074	prob	2	kcl
2	81	-0.0129264196852085	prob	2	kcl
3	81	-0.0128493039039095	prob	2	kcl
4	81	-0.00508481988065667	prob	2	kcl
5	81	-0.00756440480576312	prob	2	kcl
6	81	0.00237877940586725	prob	2	kcl
7	81	-0.00760018396544824	prob	2	kcl
8	81	-2.05619830537688e-4	prob	2	kcl
9	81	-5.33316789848632e-5	prob	2	kcl
10	81	0.0580856787648043	prob	2	kcl
11	81	0.144756064441036	prob	2	kcl
12	81	0.174057520307394	prob	2	kcl
13	81	0.19668982155256	prob	2	kcl
14	81	0.217815300431647	prob	2	kcl
15	81	0.231155900577339	prob	2	kcl
16	81	0.246324425548916	prob	2	kcl
17	81	0.277737812179024	prob	2	kcl
18	81	0.286616776120123	prob	2	kcl
19	81	0.312966854857451	prob	2	kcl
20	81	0.345839036849474	prob	2	kcl
21	81	0.397765432919069	prob	2	kcl
22	81	0.441522901268583	prob	2	kcl
23	81	0.500381598963525	prob	2	kcl
24	81	0.541399624590601	prob	2	kcl
25	81	0.534077328443797	prob	2	kcl
26	81	0.518159448045274	prob	2	kcl
27	81	0.479760439872606	prob	2	kcl
28	81	0.469487628038887	prob	2	kcl
29	81	0.41646867891134	prob	2	kcl
30	81	0.397522632973428	prob	2	kcl
31	81	0.362852553021797	prob	2	kcl
32	81	0.339416581501587	prob	2	kcl
33	81	0.323287132384044	prob	2	kcl
34	81	0.310137664311341	prob	2	kcl
35	81	0.327292810238396	prob	2	kcl
36	81	0.338327601065796	prob	2	kcl
37	81	0.345515057037548	prob	2	kcl
38	81	0.361761284159564	prob	2	kcl
39	81	0.383760004511275	prob	2	kcl
40	81	0.337330929482747	prob	2	kcl
41	81	0.324073542418543	prob	2	kcl
42	81	0.311629911906319	prob	2	kcl
43	81	0.228070094012091	prob	2	kcl
44	81	0.176587365135346	prob	2	kcl
45	81	0.149675525882818	prob	2	kcl
46	81	0.124522565476774	prob	2	kcl
47	81	0.099618996923528	prob	2	kcl
48	81	0.0879564509186269	prob	2	kcl
49	81	0.0652526790777827	prob	2	kcl
50	81	0.0545454345119911	prob	2	kcl
51	81	0.040169138895672	prob	2	kcl
52	81	0.0229179923307171	prob	2	kcl
53	81	0.0146444276529056	prob	2	kcl
54	81	0.00137832127791702	prob	2	kcl
55	81	9.71361771484478e-4	prob	2	kcl
56	81	-0.0173369260204169	prob	2	kcl
57	81	-0.0199563841693981	prob	2	kcl
58	81	-0.0318410391975391	prob	2	kcl
59	81	-0.0384134083343899	prob	2	kcl
60	81	-0.0473753404923671	prob	2	kcl
0	82	-0.0769607980245352	prob	3	kcl
1	82	-0.0784718838138701	prob	3	kcl
2	82	-0.0822330362822103	prob	3	kcl
3	82	-0.089878504700502	prob	3	kcl
4	82	-0.0953970699214003	prob	3	kcl
5	82	-0.0925146238293393	prob	3	kcl
6	82	-0.0823727617688198	prob	3	kcl
7	82	-0.0758523266900307	prob	3	kcl
8	82	-0.0878747649847203	prob	3	kcl
9	82	-0.102673047894857	prob	3	kcl
10	82	-0.118210311694663	prob	3	kcl
11	82	-0.12360571343395	prob	3	kcl
12	82	-0.124607583291841	prob	3	kcl
13	82	-0.0974339336471777	prob	3	kcl
14	82	-0.00440699179656874	prob	3	kcl
15	82	0.0730330002392397	prob	3	kcl
16	82	0.159769271969285	prob	3	kcl
17	82	0.210684555778484	prob	3	kcl
18	82	0.306880624140999	prob	3	kcl
19	82	0.454854120683994	prob	3	kcl
20	82	0.458788122648939	prob	3	kcl
21	82	0.518859960665766	prob	3	kcl
22	82	0.573676122429915	prob	3	kcl
23	82	0.752546170741037	prob	3	kcl
24	82	1.06599381388599	prob	3	kcl
25	82	1.19422592624939	prob	3	kcl
26	82	1.16541079788715	prob	3	kcl
27	82	1.05131146501084	prob	3	kcl
28	82	0.932711998776521	prob	3	kcl
29	82	0.833164621847123	prob	3	kcl
30	82	0.758943442338214	prob	3	kcl
31	82	0.707026288671124	prob	3	kcl
32	82	0.646215469764629	prob	3	kcl
33	82	0.603578033786777	prob	3	kcl
34	82	0.583244623650744	prob	3	kcl
35	82	0.581790453323028	prob	3	kcl
36	82	0.545320523984129	prob	3	kcl
37	82	0.480658513137678	prob	3	kcl
38	82	0.465227850814485	prob	3	kcl
39	82	0.422114322915185	prob	3	kcl
40	82	0.387015753879011	prob	3	kcl
41	82	0.373851720239821	prob	3	kcl
42	82	0.347646816443052	prob	3	kcl
43	82	0.319315009448891	prob	3	kcl
44	82	0.307645499594038	prob	3	kcl
45	82	0.287205487981392	prob	3	kcl
46	82	0.274534108268648	prob	3	kcl
47	82	0.256730215784839	prob	3	kcl
48	82	0.245446758379819	prob	3	kcl
49	82	0.237168910548471	prob	3	kcl
50	82	0.225129910248784	prob	3	kcl
51	82	0.216605735454213	prob	3	kcl
52	82	0.206570474870307	prob	3	kcl
53	82	0.197799973112513	prob	3	kcl
54	82	0.186499953702495	prob	3	kcl
55	82	0.182738801234155	prob	3	kcl
56	82	0.195623383900126	prob	3	kcl
57	82	0.175709150223922	prob	3	kcl
58	82	0.165936778608237	prob	3	kcl
59	82	0.156657060918999	prob	3	kcl
60	82	0.158907127598004	prob	3	kcl
0	83	-0.0609747568695365	prob	1	kcl
1	83	-0.0655697442390165	prob	1	kcl
2	83	-0.0694823778203925	prob	1	kcl
3	83	-0.0724441547203974	prob	1	kcl
4	83	-0.077640945233324	prob	1	kcl
5	83	-0.080424148358324	prob	1	kcl
6	83	-0.0708756985808381	prob	1	kcl
7	83	-0.0456293223654089	prob	1	kcl
8	83	-0.0571010265108687	prob	1	kcl
9	83	-0.078907237969754	prob	1	kcl
10	83	-0.0867382498229968	prob	1	kcl
11	83	-0.0935497995136247	prob	1	kcl
12	83	-0.0676662834739367	prob	1	kcl
13	83	-0.0377260922938138	prob	1	kcl
14	83	-0.0143033814132746	prob	1	kcl
15	83	0.0106791044980851	prob	1	kcl
16	83	0.0636213680943357	prob	1	kcl
17	83	0.0762256134556365	prob	1	kcl
18	83	0.102601594468659	prob	1	kcl
19	83	0.164909815674844	prob	1	kcl
20	83	0.271856104556545	prob	1	kcl
21	83	0.446409927440474	prob	1	kcl
22	83	0.643495031021629	prob	1	kcl
23	83	0.794449377670166	prob	1	kcl
24	83	0.878763704579044	prob	1	kcl
25	83	0.889299825334222	prob	1	kcl
26	83	0.79682790665028	prob	1	kcl
27	83	0.701709081070745	prob	1	kcl
28	83	0.601502692880182	prob	1	kcl
29	83	0.534417297792404	prob	1	kcl
30	83	0.467405904193927	prob	1	kcl
31	83	0.419305308413978	prob	1	kcl
32	83	0.371018262215151	prob	1	kcl
33	83	0.278473758752631	prob	1	kcl
34	83	0.22419196236852	prob	1	kcl
35	83	0.165062952033059	prob	1	kcl
36	83	0.141341537191289	prob	1	kcl
37	83	0.111974710311591	prob	1	kcl
38	83	0.0741114672525874	prob	1	kcl
39	83	0.057176035603669	prob	1	kcl
40	83	0.0352254339032914	prob	1	kcl
41	83	0.0152786372155443	prob	1	kcl
42	83	-0.00636594993037649	prob	1	kcl
43	83	-0.0248259942705204	prob	1	kcl
